time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1780884366686786000,-8.1302138671875,634.2598876953125,0.03999999910593033,-1,24.468232017625585,625.6698875427246,-1,10.563097964352789,3,39.63787980221568,0
1780884374893004800,0.0760048828125,634.2598876953125,0.03999999910593033,-1,24.468232017625585,625.6698875427246,-1,10.563097964352789,3,39.63787980221568,0
1780884374925781000,0.108781005859375,631.7678780555725,-1,-1,24.468232162951193,623.1778779029846,-1,12.606487575971402,3.0013700221909554,39.637879823936586,-1
1780884375557920500,0.74092041015625,634.297607421875,0.029999999329447746,-1,24.46823177501326,625.7076072692871,-1,9.590280647363342,3,39.637858959641164,0
1780884377000934700,2.1839345703125,634.2926025390625,0.05999999865889549,-1,24.46823170724285,625.7026023864746,-1,10.462089739007155,3,39.63785522115805,0
1780884378000950300,3.1839501953125,634.291015625,0.05999999865889549,-1,24.468231380365722,625.7010154724121,-1,4.032250044733196,3,39.63783749592932,0
1780884379000964600,4.183964599609375,634.3197021484375,0.07000000029802322,-1,24.468231328559888,625.7297019958496,-1,4.37140470901056,3,39.63783674128965,0
1780884380000980000,5.18397998046875,634.342041015625,0.07000000029802322,-1,24.468231313179565,625.7520408630371,-1,4.470333899876544,3,39.63783642063578,0
1780884381000995000,6.1839951171875,634.370361328125,0.07000000029802322,-1,24.468231305234248,625.7803611755371,-1,4.901862695295856,3,39.637836490867095,0
1780884381999555000,7.18255517578125,634.414306640625,0.05999999865889549,-1,24.468231300849414,625.8243064880371,-1,5.033351906165599,3,39.63783690261112,0
1780884382999538400,8.182538330078126,634.458251953125,0.07000000029802322,-1,24.468231337506985,625.8682518005371,-1,5.758852441708915,3,39.63783768061669,0
1780884383999558000,9.182557861328124,634.493896484375,0.07000000029802322,-1,24.46823133691833,625.9038963317871,-1,5.838931678701603,4,39.637838404845326,0
1780884384999552300,10.18255224609375,634.532958984375,0.07000000029802322,-1,24.46823133663925,625.9429588317871,-1,5.55304778263668,4,39.63783912975611,0
1780884385999549200,11.182549072265624,634.5439453125,0.07000000029802322,-1,24.468231336455272,625.9539451599121,-1,6.025274606437439,4,39.63783952801594,0
1780884386999574000,12.182573974609374,635.0115966796875,0.7300000190734863,-1,24.468229399039696,626.4215965270996,-1,4.883886554589465,3,39.63784152287757,0
1780884387999571200,13.1825712890625,636.322021484375,0.7099999785423279,49.27837710682171,24.468224882170993,627.7320213317871,130.4296875,4.3058977217005365,3,39.637852544001895,0
1780884388999566600,14.182566650390624,636.3220207737759,0.7938041080220186,-1,24.46822488216357,627.732020621188,-1,4.748651530191761,3.3084749130894595,39.6378525440019,0
1780884389999592200,15.18259228515625,636.7265618117526,1.0399999618587308,165.23452093551234,24.46821637219256,628.1365616591647,139.92187634135524,4.748651530191762,3.3603997004942894,39.63786667899051,0.5099999904632552
1780884390999587000,16.182587158203123,636.2751457961276,0.9200000166942499,146.16900730214252,24.46821189187081,627.6851456435397,145.89843866804492,4.7486515301917676,4.5544293447355395,39.637873217537134,0.5099999904632552
1780884391999587800,17.182587890625,637.2363274367526,0.7099999785561767,112.80433713636016,24.468204412611513,628.6463272841647,142.73437626148274,4.748651530191763,3.7499413146452363,39.63788224412896,0.5099999904632552
1780884392999615700,18.18261572265625,637.7521966379136,0.7099999785566425,56.40216856817872,24.468193816731688,629.1621964853257,135.7031279099822,4.748651530191772,3.905379921089069,39.637896617764426,1.0199999809265006
1780884393999617000,19.182616943359374,637.785399700515,0.8799999952369553,142.61010370653807,24.46819226297572,629.1953995479271,132.18750151338128,4.748651530191769,4.924275761042365,39.637901041034624,0.49999999999999845
1780884394999616300,20.1826162109375,638.0157464155927,1.0900000333876598,105.14409056802697,24.468186003553317,629.4257462630048,131.83594005657312,4.748651530191773,4.147096455140975,39.63791085193473,0.839999973773949
1780884395999644200,21.18264404296875,638.2969964174554,0.7900000214708162,76.20534978097287,24.468181720031282,629.7069962648675,126.21094026867155,4.748651530191783,4.733034850338209,39.63791957828358,0.8399999737739489
1780884396999673900,22.182673828125,637.7824700763449,0.7099999785566664,55.85457520560174,24.46817708916956,629.192469923757,121.640628582188,4.7486515301917995,4.996978052942557,39.637930846321765,1.029999971389757
1780884397999701500,23.182701416015625,638.3391106920317,0.7099999785549584,59.30949398649351,24.468173241190893,629.7491105394438,124.45312826745607,4.748651530191771,3.9302239215195782,39.63793930653905,0.9700000286102182
1780884398999728600,24.182728759765624,638.0302728125826,0.7099999785564352,55.3175124749551,24.468168102302855,629.4402726599947,127.96875334927418,4.7486515301917755,4.029364438188549,39.6379478859824,1.0399999618530136
1780884399999755800,25.182755859375,638.178832382895,0.7099999785583998,55.31751247495381,24.468164900146377,629.5888322303072,125.85937844321045,4.748651530191775,4.029364438188547,39.637958254882705,1.0399999618530134
1780884400999781400,26.182781494140624,638.0505364844576,0.7699999809401505,59.992232166071716,24.46816192457109,629.4605363318697,125.85937844320975,4.7486515301917755,4.029364438188548,39.63796697206127,1.0399999618530136
1780884401999807000,27.182806884765625,637.8725579986349,0.7099999785603587,47.54562731407881,24.468157720513386,629.282557846047,126.91406645206526,4.74865153019178,4.029364438188542,39.63797725308095,1.2100000381469507
1780884402999831300,28.182831298828123,637.3715814361349,0.7799999714030045,52.23322403590583,24.468153473769213,628.781581283547,133.94531605892988,4.748651530191781,4.0293644381885425,39.63798510490812,1.210000038146951
1780884403999855900,29.18285595703125,637.3925774972886,0.9300000071619622,73.16162945153576,24.468151798664188,628.8025773447007,130.0781282195377,4.7486515301917755,4.029364438188548,39.63799065573838,1.029999971389757
1780884404999880000,30.1828798828125,637.2658685063943,1.059999942790448,87.64303087065603,24.468149282882976,628.6758683538064,127.96875315604446,4.748651530191794,4.953617211162554,39.63799720796585,0.9800000190734749
1780884405999902200,31.182902099609375,637.666503299959,0.7099999785589964,50.02627135345784,24.468145696628234,629.0765031473711,118.8281291156316,4.748651530191778,4.029364438188544,39.63800731993197,1.1499999761581237
1780884406999925800,32.18292578125,636.957763065584,0.7099999785581316,50.026271353457474,24.46814206500026,628.3677629129961,119.53125408752254,4.748651530191778,4.029364438188544,39.638014544323546,1.1499999761581234
1780884407999948000,33.18294799804688,636.8946527084336,0.7099999785567718,51.829018128231866,24.468139542401836,628.3046525558457,118.8281289724785,4.748651530191777,4.029364438188545,39.638021055907544,1.110000014305098
1780884408999970000,34.18296997070313,632.7944051483646,1.295492112087053,103.1529052980842,24.46814209682875,624.2044049957767,119.07919839497775,5.332934863788395,3,39.63799306897893,1.0171400655677953
1780884409999991600,35.182991455078124,632.5083670774475,1.3039121416745085,90.43894551322451,24.468130960144745,623.9183669248596,116.74929804325322,6.654223702010424,3.1684405065557715,39.63800667543425,1.165147513440002
1780884411000013300,36.18301342773437,632.2499014632776,1.425329315586283,116.9382803197919,24.468134222576655,623.6599013106897,77.59627717499718,8.683397366042016,3.9949345402608496,39.63800930169623,0.9773747364883274
1780884412000033800,37.18303369140625,632.2097474895418,1.3705327217882441,105.04701242577741,24.46811892003047,623.6197473369539,118.23312001176589,9.665250172505123,4.254845924163395,39.638016975344804,1.0538035264139112
1780884413000055000,38.183054931640626,632.2626151153818,1.348670151440634,92.71812811020774,24.46810362579234,623.6726149627939,122.45749126731698,10.170430968746766,4.345147998923769,39.63802122145233,1.1765599134516236
