time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1781103700002857000,-0.27214306640625,615.2575616175309,1.3456525020932388,180,24.46530211336184,606.667561464943,354.0487367346984,11.555508041620309,6.089456635743202,39.60841586021267,0
1781103701002883300,0.72788330078125,615.2556840805337,1.1718336443448103,180,24.465297941191896,606.6656839279458,354.04873824422083,11.517580113457473,5.838536519699444,39.60842286651237,0
1781103702002911000,1.727910888671875,615.2556840805337,1.247805542712659,180,24.465297941191896,606.6656839279458,354.04873824422083,11.673359676784523,5.933174416933459,39.60842286651237,0
1781103703000071000,2.72507080078125,615.1005683885887,1.1748843788082552,180,24.465295466285173,606.5105682360008,354.0487415309145,12.278365180396364,6.11338581146891,39.608438924736014,0
1781103704000059100,3.72505908203125,615.1005683885887,0.9489813822620905,180,24.465295466285173,606.5105682360008,354.0487415309145,12.353945250544536,6.088064779913963,39.608438924736014,0
1781103705000087300,4.72508740234375,615.1005683885887,0.9436101297752278,180,24.465295466285173,606.5105682360008,354.0487415309145,12.16775127454023,6.242567713048914,39.608438924736014,0
1781103706000073500,5.725073486328125,615.1005683885887,1.0719428931888408,180,24.465295466285173,606.5105682360008,354.0487415309145,12.303703322239992,6.28959587200956,39.608438924736014,0
1781103707000059400,6.725059326171875,614.488962973468,1.5354833699702521,180,24.4652948774071,605.8989628208801,354.04874480199766,12.289085488326998,5.994541917829416,39.608455134508226,0.23820438572606706
1781103708000084700,7.725084716796875,614.5240736370906,1.5326302969759378,180,24.4652934542935,605.9340734845027,354.0487444585581,12.093093696708518,5.757096692794264,39.60845325210489,0.23157686978009503
1781103709000070700,8.725070556640626,614.4704644605517,1.0874051447206123,123.60596301651826,24.465304211620445,605.8804643079638,8.357861222659212,11.927225389263537,6.20350555786722,39.60846168807401,0.7118634157428346
1781103710000054800,9.7250546875,614.204079983756,1.089926050885486,102.58760855298242,24.465312302252038,605.614079831168,1.9748656835147258,11.703972045110735,6.244271860522337,39.60845990285216,0.6828579395143645
1781103711000078000,10.725078125,614.697955164127,1.1012412941192735,128.76132688089703,24.46531860441421,606.1079550115392,338.68295133267185,11.400376345344553,5.461872117481318,39.608448015228966,0.678880950464831
1781103712000062000,11.72506201171875,614.4708843128756,1.008879609293233,167.34151594387848,24.46531460998745,605.8808841602877,298.872432393987,11.099549561867848,4.8670533863605865,39.608433620403694,0.47325144138075226
1781103713000049700,12.725049560546875,614.1213125782087,1.0696774258143738,116.16428322950281,24.46531125715363,605.5313124256209,277.2277084746494,10.945202649398166,4.074809368398642,39.608424446617335,0.5955376306330814
