time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1780914555001109500,-4.257890380859375,668.2056738855317,1.951108076058931,170.55457816204623,24.47989966916104,659.6156737329438,245.21688622958692,9.493977266200202,3,39.70959212319303,0.9268575650273311
1780914559342607000,0.083607177734375,668.2056738855317,1.951108076058931,170.55457816204623,24.47989966916104,659.6156737329438,245.21688622958692,9.493977266200202,3,39.70959212319303,0.9268575650273311
1780914560025218600,0.766218505859375,668.437255859375,2.0899999141693115,-1,24.47989337148562,659.8472557067871,-1,14,8,39.70964706506553,0.5099999904632568
1780914561001228300,1.742228271484375,668.3756103515625,1.6699999570846558,73.53426056665333,24.479887043148725,659.7856101989746,248.5546875,14,8,39.70963315110627,0.9300000071525574
1780914562001248300,2.742248291015625,668.12255859375,1.2200000286102295,70.61572073430688,24.47987920606926,659.5325584411621,216.2109375,14,6,39.70962753523114,0.7400000095367432
1780914563001268700,3.742268798828125,668.5128173828125,1.1200000047683716,78.90418261287404,24.479869818337708,659.9228172302246,181.7578125,14,6,39.70962627794567,0.7400000095367432
1780914564001288700,4.742288818359375,668.4659423828125,1.1100000143051147,84.57118373704444,24.479881529734044,659.8759422302246,136.0546875,11.045738496183127,6,39.70963562369321,0.5199999809265137
1780914565001308400,5.742308349609375,668.438720703125,1.149999976158142,-1,24.47987890767323,659.8487205505371,-1,11.082543442751318,6,39.70963949687727,0.17000000178813934
1780914565997600000,6.73860009765625,667.2786865234375,1.2899999618530273,-1,24.47988432537123,658.6886863708496,-1,10.943902081647733,6,39.70964278568085,0
1780914566997582800,7.738582763671875,666.16064453125,1.5700000524520874,88.71855656334623,24.479881979816344,657.5706443786621,98.7890625,11.302049583404829,6,39.709649328430366,0.17000000178813934
1780914567997634000,8.738634033203125,666.781982421875,1.4800000190734863,-1,24.47988260820787,658.1919822692871,-1,11.366322172545356,6,39.709653383270265,0.23000000417232513
1780914568997638700,9.738638671875,665.6082763671875,1.4800000190734863,-1,24.479879975666215,657.0182762145996,-1,11.714780696531138,6,39.709658468669616,0
1780914569997651700,10.738651611328125,665.5819091796875,0.7400000095367432,94.55653781300957,24.479877127119074,656.9919090270996,67.8515625,12.342521472447048,6,39.709661193145905,0
1780914570997727000,11.73872705078125,665.615478515625,0.7400000095367432,99.37011363057604,24.47987728134166,657.0254783630371,243.28125,12.35300529437753,6,39.70965916960032,0
1780914571997753000,12.738753173828124,665.468505859375,0.8899999856948853,79.71185248222804,24.479888395295458,656.8785057067871,60.46875,11.67167973058729,8,39.70966181556747,0
